Original File,Destination File,Bank Type,Status,Processed,Verified
Online Statements_2025-01-31 (3).pdf,"Cambridge\2025-01\ARCTARIS IMPACT FUND, LP 3362 Cambridge Savings January 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (1).pdf,"Cambridge\2025-02\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (1).pdf,"Cambridge\2025-02\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (10).pdf,Cambridge\2025-02\WEST COAST COMMERCIAL DEVELOPMENT LLC 3495 Cambridge Savings February 2025.pdf,Cambridge,Would process,,
Online Statements_2025-02-28 (10).pdf,Cambridge\2025-02\WEST COAST COMMERCIAL DEVELOPMENT LLC 3495 Cambridge Savings February 2025.pdf,Cambridge,Processed,,
Online Statements_2025-02-28 (11).pdf,"Cambridge\2025-02\EAST COAST INDUSTRIAL, LLC 3502 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (11).pdf,"Cambridge\2025-02\EAST COAST INDUSTRIAL, LLC 3502 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (12).pdf,"Cambridge\2025-02\EAST COAST INDUSTRIAL, LLC 3510 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (12).pdf,"Cambridge\2025-02\EAST COAST INDUSTRIAL, LLC 3510 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (13).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE FUND 2024,LLC 3528 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (13).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE FUND 2024,LLC 3528 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (2).pdf,"Cambridge\2025-02\ARCTARIS IMPACT FUND, LP 3354 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (2).pdf,"Cambridge\2025-02\ARCTARIS IMPACT FUND, LP 3354 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (3).pdf,"Cambridge\2025-02\ARCTARIS IMPACT FUND, LP 3362 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (3).pdf,"Cambridge\2025-02\ARCTARIS IMPACT FUND, LP 3362 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (4).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3396 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (4).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3396 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (5).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3403 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (5).pdf,"Cambridge\2025-02\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3403 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (6).pdf,"Cambridge\2025-02\OHIO INCLUSIVE HOUSING, LLC 3445 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (6).pdf,"Cambridge\2025-02\OHIO INCLUSIVE HOUSING, LLC 3445 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (7).pdf,"Cambridge\2025-02\OHIO INCLUSIVE HOUSING, LLC 3453 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (7).pdf,"Cambridge\2025-02\OHIO INCLUSIVE HOUSING, LLC 3453 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (8).pdf,"Cambridge\2025-02\MIDWEST COMMERCIAL DEVELOPMENT, LLC 3479 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28 (8).pdf,"Cambridge\2025-02\MIDWEST COMMERCIAL DEVELOPMENT, LLC 3479 Cambridge Savings February 2025.pdf",Cambridge,Processed,,
Online Statements_2025-02-28 (9).pdf,Cambridge\2025-02\WEST COAST COMMERCIAL DEVELOPMENT LLC 3487 Cambridge Savings February 2025.pdf,Cambridge,Would process,,
Online Statements_2025-02-28 (9).pdf,Cambridge\2025-02\WEST COAST COMMERCIAL DEVELOPMENT LLC 3487 Cambridge Savings February 2025.pdf,Cambridge,Processed,,
Online Statements_2025-02-28.pdf,"Cambridge\2025-02\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings February 2025.pdf",Cambridge,Would process,,
Online Statements_2025-02-28.pdf,"Cambridge\2025-02\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings February 2025_1.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (1).pdf,"Cambridge\2025-03\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (1).pdf,"Cambridge\2025-03\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (10).pdf,Cambridge\2025-03\WEST COAST COMMERCIAL DEVELOPMENT LLC 3495 Cambridge Savings March 2025.pdf,Cambridge,Would process,,
Online Statements_2025-03-31 (10).pdf,Cambridge\2025-03\WEST COAST COMMERCIAL DEVELOPMENT LLC 3495 Cambridge Savings March 2025.pdf,Cambridge,Processed,,
Online Statements_2025-03-31 (11).pdf,"Cambridge\2025-03\EAST COAST INDUSTRIAL, LLC 3502 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (11).pdf,"Cambridge\2025-03\EAST COAST INDUSTRIAL, LLC 3502 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (12).pdf,"Cambridge\2025-03\EAST COAST INDUSTRIAL, LLC 3510 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (12).pdf,"Cambridge\2025-03\EAST COAST INDUSTRIAL, LLC 3510 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (13).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE FUND 2024,LLC 3528 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (13).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE FUND 2024,LLC 3528 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (2).pdf,"Cambridge\2025-03\ARCTARIS IMPACT FUND, LP 3354 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (2).pdf,"Cambridge\2025-03\ARCTARIS IMPACT FUND, LP 3354 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (3).pdf,"Cambridge\2025-03\ARCTARIS IMPACT FUND, LP 3362 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (3).pdf,"Cambridge\2025-03\ARCTARIS IMPACT FUND, LP 3362 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (4).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3396 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (4).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3396 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (5).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3403 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (5).pdf,"Cambridge\2025-03\ARCTARIS OPPORTUNITY ZONE 2022, LLC 3403 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (6).pdf,"Cambridge\2025-03\OHIO INCLUSIVE HOUSING, LLC 3445 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (6).pdf,"Cambridge\2025-03\OHIO INCLUSIVE HOUSING, LLC 3445 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (7).pdf,"Cambridge\2025-03\OHIO INCLUSIVE HOUSING, LLC 3453 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (7).pdf,"Cambridge\2025-03\OHIO INCLUSIVE HOUSING, LLC 3453 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (8).pdf,"Cambridge\2025-03\MIDWEST COMMERCIAL DEVELOPMENT, LLC 3479 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31 (8).pdf,"Cambridge\2025-03\MIDWEST COMMERCIAL DEVELOPMENT, LLC 3479 Cambridge Savings March 2025.pdf",Cambridge,Processed,,
Online Statements_2025-03-31 (9).pdf,Cambridge\2025-03\WEST COAST COMMERCIAL DEVELOPMENT LLC 3487 Cambridge Savings March 2025.pdf,Cambridge,Would process,,
Online Statements_2025-03-31 (9).pdf,Cambridge\2025-03\WEST COAST COMMERCIAL DEVELOPMENT LLC 3487 Cambridge Savings March 2025.pdf,Cambridge,Processed,,
Online Statements_2025-03-31.pdf,"Cambridge\2025-03\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings March 2025.pdf",Cambridge,Would process,,
Online Statements_2025-03-31.pdf,"Cambridge\2025-03\ARCTARIS IMPACT INVESTORS, LLC 3346 Cambridge Savings March 2025_1.pdf",Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3487 July 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3487 July 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3487 June 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3487 June 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025_1.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3487 October 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3487 October 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025_2.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3487 September 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3487 September 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883487 Cambridge Savings April 2025_3.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3495 August 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3495 August 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3495 July 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3495 July 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025_1.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3495 October 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3495 October 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025_2.pdf,Cambridge,Processed,,
West Coast Commercial Development Cambridge Savings 3495 September 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025.pdf,Cambridge,Would process,,
West Coast Commercial Development Cambridge Savings 3495 September 2024.pdf,Cambridge\2025-04\WEST COAST COMMERCIAL DEVELOPMENT LLC 11883495 Cambridge Savings April 2025_3.pdf,Cambridge,Processed,,
Berkshire MMK 2022_06_30_2023.pdf,PNC\2025-04\OPPORTUNITY ZONE FUND Berkshire MMK 2022_06_30_2023.pdf,PNC,Would process,,
Berkshire MMK 2022_06_30_2023.pdf,PNC\2025-04\OPPORTUNITY ZONE FUND Berkshire MMK 2022_06_30_2023.pdf,PNC,Processed,,
statement_1092246474_2023-03-31.pdf,PNC\2023-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-03-31.pdf,PNC,Would process,,
statement_1092246474_2023-03-31.pdf,PNC\2023-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-03-31.pdf,PNC,Processed,,
statement_1092246474_2023-04-28.pdf,PNC\2023-04\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-04-28.pdf,PNC,Would process,,
statement_1092246474_2023-04-28.pdf,PNC\2023-04\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-04-28.pdf,PNC,Processed,,
statement_1092246474_2023-05-31.pdf,PNC\2023-05\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-05-31.pdf,PNC,Would process,,
statement_1092246474_2023-05-31.pdf,PNC\2023-05\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-05-31.pdf,PNC,Processed,,
statement_1092246474_2023-06-30.pdf,PNC\2023-06\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-06-30.pdf,PNC,Would process,,
statement_1092246474_2023-06-30.pdf,PNC\2023-06\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-06-30.pdf,PNC,Processed,,
statement_1092246474_2023-07-31.pdf,PNC\2023-07\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-07-31.pdf,PNC,Would process,,
statement_1092246474_2023-07-31.pdf,PNC\2023-07\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-07-31.pdf,PNC,Processed,,
statement_1092246474_2023-08-31.pdf,PNC\2023-08\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-08-31.pdf,PNC,Would process,,
statement_1092246474_2023-08-31.pdf,PNC\2023-08\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-08-31.pdf,PNC,Processed,,
statement_1092246474_2023-09-29.pdf,PNC\2023-09\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-09-29.pdf,PNC,Would process,,
statement_1092246474_2023-09-29.pdf,PNC\2023-09\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-09-29.pdf,PNC,Processed,,
statement_1092246474_2023-10-31.pdf,PNC\2023-10\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-10-31.pdf,PNC,Would process,,
statement_1092246474_2023-10-31.pdf,PNC\2023-10\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-10-31.pdf,PNC,Processed,,
statement_1092246474_2023-11-30.pdf,PNC\2023-11\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-11-30.pdf,PNC,Would process,,
statement_1092246474_2023-11-30.pdf,PNC\2023-11\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-11-30.pdf,PNC,Processed,,
statement_1092246474_2023-12-29.pdf,PNC\2023-12\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-12-29.pdf,PNC,Would process,,
statement_1092246474_2023-12-29.pdf,PNC\2023-12\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2023-12-29.pdf,PNC,Processed,,
statement_1092246474_2024-01-31.pdf,PNC\2024-01\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-01-31.pdf,PNC,Would process,,
statement_1092246474_2024-01-31.pdf,PNC\2024-01\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-01-31.pdf,PNC,Processed,,
statement_1092246474_2024-02-29.pdf,PNC\2024-02\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-02-29.pdf,PNC,Would process,,
statement_1092246474_2024-02-29.pdf,PNC\2024-02\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-02-29.pdf,PNC,Processed,,
statement_1092246474_2024-03-29.pdf,PNC\2024-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-03-29.pdf,PNC,Would process,,
statement_1092246474_2024-03-29.pdf,PNC\2024-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-03-29.pdf,PNC,Processed,,
statement_1092246474_2024-04-30.pdf,PNC\2024-04\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-04-30.pdf,PNC,Would process,,
statement_1092246474_2024-04-30.pdf,PNC\2024-04\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-04-30.pdf,PNC,Processed,,
statement_1092246474_2024-05-31.pdf,PNC\2024-05\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-05-31.pdf,PNC,Would process,,
statement_1092246474_2024-05-31.pdf,PNC\2024-05\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-05-31.pdf,PNC,Processed,,
statement_1092246474_2024-06-28.pdf,PNC\2024-06\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-06-28.pdf,PNC,Would process,,
statement_1092246474_2024-06-28.pdf,PNC\2024-06\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-06-28.pdf,PNC,Processed,,
statement_1092246474_2024-07-31.pdf,PNC\2024-07\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-07-31.pdf,PNC,Would process,,
statement_1092246474_2024-07-31.pdf,PNC\2024-07\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-07-31.pdf,PNC,Processed,,
statement_1092246474_2024-08-30.pdf,PNC\2024-08\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-08-30.pdf,PNC,Would process,,
statement_1092246474_2024-08-30.pdf,PNC\2024-08\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-08-30.pdf,PNC,Processed,,
statement_1092246474_2024-09-30.pdf,PNC\2024-09\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-09-30.pdf,PNC,Would process,,
statement_1092246474_2024-09-30.pdf,PNC\2024-09\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-09-30.pdf,PNC,Processed,,
statement_1092246474_2024-10-31.pdf,PNC\2024-10\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-10-31.pdf,PNC,Would process,,
statement_1092246474_2024-10-31.pdf,PNC\2024-10\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-10-31.pdf,PNC,Processed,,
statement_1092246474_2024-11-29.pdf,PNC\2024-11\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-11-29.pdf,PNC,Would process,,
statement_1092246474_2024-11-29.pdf,PNC\2024-11\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-11-29.pdf,PNC,Processed,,
statement_1092246474_2024-12-31.pdf,PNC\2024-12\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-12-31.pdf,PNC,Would process,,
statement_1092246474_2024-12-31.pdf,PNC\2024-12\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2024-12-31.pdf,PNC,Processed,,
statement_1092246474_2025-01-31.pdf,PNC\2025-01\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-01-31.pdf,PNC,Would process,,
statement_1092246474_2025-01-31.pdf,PNC\2025-01\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-01-31.pdf,PNC,Processed,,
statement_1092246474_2025-02-28.pdf,PNC\2025-02\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-02-28.pdf,PNC,Would process,,
statement_1092246474_2025-02-28.pdf,PNC\2025-02\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-02-28.pdf,PNC,Processed,,
statement_1092246474_2025-03-31.pdf,PNC\2025-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-03-31.pdf,PNC,Would process,,
statement_1092246474_2025-03-31.pdf,PNC\2025-03\ARCTARIS IMPACT SUB-CDE 2 LLC statement_1092246474_2025-03-31.pdf,PNC,Processed,,
statement_4116465916_2018-04-30.pdf,PNC\2018-04\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-04-30.pdf,PNC,Would process,,
statement_4116465916_2018-04-30.pdf,PNC\2018-04\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-04-30.pdf,PNC,Processed,,
statement_4116465916_2018-05-31.pdf,PNC\2018-05\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-05-31.pdf,PNC,Would process,,
statement_4116465916_2018-05-31.pdf,PNC\2018-05\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-05-31.pdf,PNC,Processed,,
statement_4116465916_2018-06-29.pdf,PNC\2018-06\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-06-29.pdf,PNC,Would process,,
statement_4116465916_2018-06-29.pdf,PNC\2018-06\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-06-29.pdf,PNC,Processed,,
statement_4116465916_2018-07-31.pdf,PNC\2018-07\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-07-31.pdf,PNC,Would process,,
statement_4116465916_2018-07-31.pdf,PNC\2018-07\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-07-31.pdf,PNC,Processed,,
statement_4116465916_2018-08-31.pdf,PNC\2018-08\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-08-31.pdf,PNC,Would process,,
statement_4116465916_2018-08-31.pdf,PNC\2018-08\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-08-31.pdf,PNC,Processed,,
statement_4116465916_2018-09-28.pdf,PNC\2018-09\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-09-28.pdf,PNC,Would process,,
statement_4116465916_2018-09-28.pdf,PNC\2018-09\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-09-28.pdf,PNC,Processed,,
statement_4116465916_2018-10-31.pdf,PNC\2018-10\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-10-31.pdf,PNC,Would process,,
statement_4116465916_2018-10-31.pdf,PNC\2018-10\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-10-31.pdf,PNC,Processed,,
statement_4116465916_2018-11-30.pdf,PNC\2018-11\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-11-30.pdf,PNC,Would process,,
statement_4116465916_2018-11-30.pdf,PNC\2018-11\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-11-30.pdf,PNC,Processed,,
statement_4116465916_2018-12-31.pdf,PNC\2018-12\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-12-31.pdf,PNC,Would process,,
statement_4116465916_2018-12-31.pdf,PNC\2018-12\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2018-12-31.pdf,PNC,Processed,,
statement_4116465916_2019-01-31.pdf,PNC\2019-01\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2019-01-31.pdf,PNC,Would process,,
statement_4116465916_2019-01-31.pdf,PNC\2019-01\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2019-01-31.pdf,PNC,Processed,,
statement_4116465916_2019-02-28.pdf,PNC\2019-02\MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2019-02-28.pdf,PNC,Would process,,
